ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	JSON名称	JSON路径文件名	能否战斗	能否移动	能否发声	是否常驻	角色npc初见分组	唯一形象ID
30036	愚人众先遣队	ART/Char/NPC/NPC_Monster/NPC_Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			30036
30037	愚人众先遣队	ART/Char/NPC/NPC_Monster/NPC_Monster_Skirmisher_Male_Standard_Rifle_Fire_01				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			30037
30038	乌尔曼	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_Ulman_30038				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		30038
30039	望雅	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Wangya_30039				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1		30039
30040	景明	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Jingming_30040				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		30040
30041	宜年	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_Yinian_30041				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		30041
30042	效言	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Xiaoyan_30042				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		30042
30043	瑞锦	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Ruijin_30043				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1		30043
30044	季同	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_WoundedMan4_30022				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		30044
30045	望雅	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Wangya_30039				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1		30045
30046	莉兹	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Lizzie_30046				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1		30046
30047	卜劳恩	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_Plaun_30047				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		30047
30048	合成	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				30048
30049	胡塞尼	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_Housani_30049				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		30049
30050	盈珠	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Yingzhu_30050				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1		30050
30051	吉盖克斯	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_Gygax_30051				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		30051
30052	合成	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				30052
70001	盗宝团日志	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				70001
100101	温迪	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Boy_Bow_Venti				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		22	1001
100102	温迪	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Boy_Bow_Venti				2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1		22	100102
100201	安柏	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Bow_Ambor				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		21	1002
100202	安柏	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Bow_Ambor				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		21	100202
100401	凯亚	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Male_Sword_Kaeya				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		15	1004
100501	派蒙	ART/Char/NPC/NPC_Kanban_Paimon/NPC_Kanban_Paimon				2001	ConfigNpc_Paimon	ConfigNpc_Paimon	0	1	1			1005
100601	琴	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Lady_Sword_Qin				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		3	1006
100701	丽莎	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Lady_Catalyst_Lisa				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		4	1007
100801	芭芭拉	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Catalyst_Barbara				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		14	1008
100901	迪卢克	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Male_Claymore_Diluc				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		16	1009
101101	雷泽	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Boy_Claymore_Razor				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		20	1011
101201	香菱	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Pole_Xiangling				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		23	1012
101301	神里绫华	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Sword_Ayaka				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove	0	1	1		2	1013
102201	？？？	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Male_Sword_Dainslaif				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			102201
145301	苏西	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Susie_1453				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			1453
152101	葛罗丽	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Glory_1521				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			1521
152701	埃泽	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Elzer_1527				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1527
153701	杜拉夫	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Strong_Draff_1537				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1537
154101	布洛克	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Fat_Brook_1541				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			1541
154301	神奇的霍普金斯	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Hopkins_1543				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1543
157501	胆小的莫罗	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_TimidMorrow_1575				2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			1575
159701	小吉	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Child/NPC_Mengde_Child_Standard_Jill_1597				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			1597
159801	小威	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Child/NPC_Mengde_Child_Standard_Will_1598				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1598
159901	莉莉	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Child/NPC_Mengde_Child_Standard_Lily_1599				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			1599
160001	鲁道夫	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Rudolf_1600				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1600
160101	诺拉	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Child/NPC_Mengde_Child_Standard_Nora_1601				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			1601
160201	艾伯特	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Albert_1602				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1602
160301	布鲁斯	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Fat_Bruce_1603				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1603
160401	赫尔曼	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Herman_1604				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1604
160501	艾琳	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Ellin_1605				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			1605
160601	歌德	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Elder/NPC_Mengde_Elder_Standard_Goth_1606				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1606
160701	玛文	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Marvin_1607				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1607
160801	佩佩	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Child/NPC_Mengde_Child_Standard_Pepe_1608				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			1608
160901	玛文	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Marvin_1607				2001	ConfigNpc_Common_AnimatorMove_Male_Sit	ConfigNpc_Common_AnimatorMove_Male_Sit	0	1	1			1609
161001	玛拉	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Marla_1545				2001	ConfigNpc_Common_AnimatorMove_Female_Sit	ConfigNpc_Common_AnimatorMove_Female_Sit	0	1	1			1610
162401	常九爷	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_ChangtheNinth_1624				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1624
163001	奥拉夫	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Olaf_1630				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1630
163101	齐格芙丽雅	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Siegfria_1631				2001	ConfigNpc_Common_AnimatorMove_Female_Sit	ConfigNpc_Common_AnimatorMove_Female_Sit	0	1	1			1631
163201	约顿	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Jotun_1632				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1632
163801	舒茨	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Strong_Schulz_1638				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1638
164201	萨义德	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Sayid_1642				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			1642
165001	老芬奇	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Elder/NPC_Mengde_Elder_Standard_OldFinch_1650				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1			1650
165601	男子汉杰克	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_ManlyJack_1656				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1656
166501	玉霞	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Strong_Rainbow_1665				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			1665
167201	汤米	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Strong_Tommy_1672				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1672
200302	天叔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_UncleTian_2003				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1			2003
202701	沉香	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Chenxiang_2027				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			2027
205301	强叔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_MrQiang_2053				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2053
207201	伊凡诺维奇 	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Ivanovich_2072				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2072
207601	思思	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Sisi_2076				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			2076
209501	思妤	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Siyu_2095				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			2095
210301	阿桂	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_HerbalistGui_2103				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2103
211101	乔姨	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_AnutQiao_2111				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1			2111
211401	茱萸	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_Zhuyu_2114				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1			2114
211501	青莲	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Qinglian_2115				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1			2115
211801	蒙蒙	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_Mengmeng_2118				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1			2118
211901	小羽	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_Xiaoyu_2119				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1			2119
212101	振翔	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Zhenxiang_2121				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2121
212901	荷尔德林	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Holderlin_2129				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			2129
213301	卡斯帕	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Caspar_2133				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			2133
213701	江城	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_Jiangcheng_2137				2001	ConfigNpc_Common_AnimatorMove_Elder	ConfigNpc_Common_AnimatorMove_Elder	0	1	1			2137
213801	小白	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Fat_Bai_2138				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			2138
213901	阿芷	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Zhi_2139				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1	1		2139
214001	百晓	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Baixiao_2140				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1			2140
214201	百识	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Baishi_2142				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1			2142
214301	百闻	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Baiwen_2143				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1			2143
214801	田铁嘴	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_IronTongueTian_2148				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			2148
230401	东东	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_DongDong_2304				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2304
231002	路爷	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Elder/NPC_Liyue_Elder_Standard_MasterLu_2310				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2310
231101	小冥	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_XiaoMing_2311				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2311
231102	小冥	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Child/NPC_Liyue_Child_Standard_XiaoMing_2311				2001	ConfigNpc_Common_AnimatorMove_Xiaoming	ConfigNpc_Common_AnimatorMove_Xiaoming	0	1	1			2311
243101	判官儿	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_PanGuanger_2431				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2431
243201	七郎	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Qilang_2432				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2432
245001	平海	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Pinghai_2450				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2450
245101	阿笨	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Dummy_2451				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			2451
245401	东升	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Dongsheng_2454				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			2454
1100601	？？？	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Hongyi_2058				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			1100601
2000302	丹迪	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Dandy_2210				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			2000302
2000303	丹迪	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Dandy_2210				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			2000303
2000401	昆恩（事件测试）	ART/Char/NPC/NPC_Temp/NPC_Temp_Mengde_Female_02				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			20004
2002801	削月筑阳真君	ART/Char/NPC/NPC_Animal/NPC_Animal_Deer_Xueyue 				2001	ConfigNpc_Deer	ConfigNpc_Deer	0	1	1			20028
2002901	天权幕僚	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Qiming_2015				2001	ConfigNpc_Common_AnimatorMove_Female_LargeRadius	ConfigNpc_Common_AnimatorMove_Female_LargeRadius	0	1	1			2002901
2003001	千岩军士兵	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Fat_Yongan_2002				2001	ConfigNpc_Common_AnimatorMove_Male_LargeRadius	ConfigNpc_Common_AnimatorMove_Male_LargeRadius	0	1	1			2003001
2003002	向香炉进香	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly		0	0				2003002
2003003	向香炉进香	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly		0	0				2003003
2003004	千岩军教头	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Fengyan_2071				2001	ConfigNpc_Common_AnimatorMove_Male_LargeRadius	ConfigNpc_Common_AnimatorMove_Male_LargeRadius	0	1	1			2003004
2003005	千岩军士兵	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Echo_2427				2001	ConfigNpc_Common_AnimatorMove_Male_LargeRadius	ConfigNpc_Common_AnimatorMove_Male_LargeRadius	0	1	1			2003005
2003007	调查岩王帝君尸体	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly		0	0				2003007
2003008	观察夜泊石	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003008
2003009	观察风筝	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003009
2003010	观察香炉	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003010
2003011	观察香膏	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003011
2003012	观察铃铛	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003012
2003013	千岩军守卫	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Fengyan_2071				2001	ConfigNpc_Common_AnimatorMove_Male_GuardRadius	ConfigNpc_Common_AnimatorMove_Male_GuardRadius	0	1	1			2003013
2003014	千岩军守卫	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Echo_2427				2001	ConfigNpc_Common_AnimatorMove_Male_GuardRadius	ConfigNpc_Common_AnimatorMove_Male_GuardRadius	0	1	1			2003014
2003020	观察雕像	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003020
2003021	观察盐化信徒	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003021
2003022	观察盐化信徒	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003022
2003023	观察盐化信徒	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003023
2003024	观察盐化信徒	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003024
2003025	观察盐化信徒	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003025
2003026	观察盐化信徒	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003026
2003027	观察盐化信徒	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003027
2003028	观察盐化信徒	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003028
2003029	观察盐化信徒	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003029
2003030	观察盐花	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0				2003030
2003035	观察置物架	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				2003035
2003036	观察桌子	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				2003036
2003037	观察记录板	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				2003037
2003038	观察画架	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				2003038
2003039	观察记录板	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				2003039
2003040	观察图案	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				2003040
2003041	观察置物架	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				2003041
2003042	观察桌子	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				2003042
