ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	基础生命值	基础攻击力	基础防御力	暴击率	暴击抗性	暴击伤害	火元素抗性	草元素抗性	水元素抗性	电元素抗性	风元素抗性	冰元素抗性	岩元素抗性	火元素伤害加成	草元素伤害加成	水元素伤害加成	电元素伤害加成	风元素伤害加成	冰元素伤害加成	岩元素伤害加成	[属性成长]1类型	[属性成长]1曲线	[属性成长]2类型	[属性成长]2曲线	[属性成长]3类型	[属性成长]3曲线	元素精通	物理抗性	物理伤害加成	类型	描述	安全等级	服务器脚本	战斗Config	精英词缀	AI	是否AI校验	装备1	装备2	会游泳	[掉落]1ID	[掉落]1血量百分比	[掉落]2ID	[掉落]2血量百分比	[掉落]3ID	[掉落]3血量百分比	击杀掉落ID	全地图奖励	视距等级	是否离线重置	不在指定天气下出生	特性组ID	联机动态属性ID	外观	生物大类ID	安全检测	战斗音乐	entityBudget档位
23010201	(test)愚人众 先遣队 胖男 水喷射枪	ART/Char/Monster/Monster_Skirmisher_Male_Fat_SprayGun_Water_01/Monster_Skirmisher_Male_Fat_SprayGun_Water_01	ART/Char/Monster/Monster_Skirmisher_Male_Fat_SprayGun_Water_01/Monster_Skirmisher_Male_Fat_SprayGun_Water_01_Remote	ART/Char/Monster/Monster_Skirmisher_Male_Fat_SprayGun_Water_01/Monster_Skirmisher_Male_Fat_SprayGun_Water_01	ART/Char/Monster/Monster_Skirmisher_Male_Fat_SprayGun_Water_01/Monster_Skirmisher_Male_Fat_SprayGun_Water_01_Remote	4001	40.752	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		0		ConfigMonster_Skirmisher_Male_Fat_SprayGun_Water_01		scout01		50004042	50004043		22010022	66	22010022	33	0	0	22010022			1		23030101	1		30102		3	2
23010301	(test)愚人众 先遣队 壮男 雷重锤	ART/Char/Monster/Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01/Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01	ART/Char/Monster/Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01/Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01_Remote	ART/Char/Monster/Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01/Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01	ART/Char/Monster/Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01/Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01_Remote	4001	54.336	50.24	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		0		ConfigMonster_Skirmisher_Male_Strong_GreatHammer_Electric_01		scout01		50004044			22010024	66	22010024	33	0	0	22010024			1		23030101	1		30103		3	4
23010401	(test)愚人众 先遣队 成男 岩属性双手杖	ART/Char/Monster/Monster_Skirmisher_Male_Standard_Staff_Rock_01/Monster_Skirmisher_Male_Standard_Staff_Rock_01	ART/Char/Monster/Monster_Skirmisher_Male_Standard_Staff_Rock_01/Monster_Skirmisher_Male_Standard_Staff_Rock_01_Remote	ART/Char/Monster/Monster_Skirmisher_Male_Standard_Staff_Rock_01/Monster_Skirmisher_Male_Standard_Staff_Rock_01	ART/Char/Monster/Monster_Skirmisher_Male_Standard_Staff_Rock_01/Monster_Skirmisher_Male_Standard_Staff_Rock_01_Remote	4001	40.752	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		0		ConfigMonster_Skirmisher_Male_Standard_Staff_Rock_01		scout01		50004045			22010027	66	22010027	33	0	0	22010027			1		23030101	1		30104		3	4
23010501	(test)愚人众 先遣队 壮男 风属性拳套	ART/Char/Monster/Monster_Skirmisher_Male_Strong_Gloves_Wind_01/Monster_Skirmisher_Male_Strong_Gloves_Wind_01	ART/Char/Monster/Monster_Skirmisher_Male_Strong_Gloves_Wind_01/Monster_Skirmisher_Male_Strong_Gloves_Wind_01_Remote	ART/Char/Monster/Monster_Skirmisher_Male_Strong_Gloves_Wind_01/Monster_Skirmisher_Male_Strong_Gloves_Wind_01	ART/Char/Monster/Monster_Skirmisher_Male_Strong_Gloves_Wind_01/Monster_Skirmisher_Male_Strong_Gloves_Wind_01_Remote	4001	40.752	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		0		ConfigMonster_Skirmisher_Male_Strong_Gloves_Wind_01		scout01		50004047	50004046		22010025	66	22010025	33	0	0	22010025			1		23020101	1		30105		3	4
23010601	(test)愚人众 先遣队 成男 火枪	ART/Char/Monster/Monster_Skirmisher_Male_Standard_Rifle_Fire_01/Monster_Skirmisher_Male_Standard_Rifle_Fire_01	ART/Char/Monster/Monster_Skirmisher_Male_Standard_Rifle_Fire_01/Monster_Skirmisher_Male_Standard_Rifle_Fire_01_Remote	ART/Char/Monster/Monster_Skirmisher_Male_Standard_Rifle_Fire_01/Monster_Skirmisher_Male_Standard_Rifle_Fire_01	ART/Char/Monster/Monster_Skirmisher_Male_Standard_Rifle_Fire_01/Monster_Skirmisher_Male_Standard_Rifle_Fire_01_Remote	4001	40.752	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		0		ConfigMonster_Skirmisher_Male_Standard_Rifle_Fire_01		scout01		50004048			22010021	66	22010021	33	0	0	22010021			1		23020101	1		30106		3	4
23020101	愚人众 债务处理人	ART/Char/Monster/Monster_Fatuus_Fire_01/Monster_Fatuus_Fire_01	ART/Char/Monster/Monster_Fatuus_Fire_01/Monster_Fatuus_Fire_01_Remote	ART/Char/Monster/Monster_Fatuus_Fire_01/Monster_Fatuus_Fire_01	ART/Char/Monster/Monster_Fatuus_Fire_01/Monster_Fatuus_Fire_01_Remote	4001	67.92	50.24	500	0	0	0	0.5	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		1		ConfigMonster_Fatuus_Fire_01		scout01		50004021			22010030	66	22010030	33	0	0	22010030			1		23020101	1		30201	1	3	4
23020102	(test)愚人众 债务处理人-强攻强化	ART/Char/Monster/Monster_Fatuus_Fire_01/Monster_Fatuus_Fire_01	ART/Char/Monster/Monster_Fatuus_Fire_01/Monster_Fatuus_Fire_01_Remote	ART/Char/Monster/Monster_Fatuus_Fire_01/Monster_Fatuus_Fire_01	ART/Char/Monster/Monster_Fatuus_Fire_01/Monster_Fatuus_Fire_01_Remote	4001	67.92	50.24	500	0	0	0	0.5	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	强攻强化	1		ConfigMonster_Fatuus_Fire_01	5001	scout01		50004021			22010030	66	22010030	33	0	0	22010030			1		23020101	1		30201		3	4
23030101	愚人众 雷萤术士	ART/Char/Monster/Monster_Fatuus_Summoner_01/Monster_Fatuus_Summoner_01	ART/Char/Monster/Monster_Fatuus_Summoner_01/Monster_Fatuus_Summoner_01_Remote	ART/Char/Monster/Monster_Fatuus_Summoner_01/Monster_Fatuus_Summoner_01	ART/Char/Monster/Monster_Fatuus_Summoner_01/Monster_Fatuus_Summoner_01_Remote	4001	67.92	50.24	500	0	0	0	0.1	0.1	0.1	0.5	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		1		ConfigMonster_Fatuus_Summoner_01	9002	scout01					22010030	66	22010030	33	0	0	22010030			1		23030101	1		30301	1	3	4
23030102	(test)愚人众 雷萤术士-强攻强化	ART/Char/Monster/Monster_Fatuus_Summoner_01/Monster_Fatuus_Summoner_01	ART/Char/Monster/Monster_Fatuus_Summoner_01/Monster_Fatuus_Summoner_01_Remote	ART/Char/Monster/Monster_Fatuus_Summoner_01/Monster_Fatuus_Summoner_01	ART/Char/Monster/Monster_Fatuus_Summoner_01/Monster_Fatuus_Summoner_01_Remote	4001	67.92	50.24	500	0	0	0	0.1	0.1	0.1	0.5	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	强攻强化	1		ConfigMonster_Fatuus_Summoner_01	9002,5001	scout01					22010030	66	22010030	33	0	0	22010030			1		23030101	1		30301		3	4
23040101	愚人众 冰萤术士	ART/Char/Monster/Monster_Fatuus_Mage_Ice_01/Monster_Fatuus_Mage_Ice_01	ART/Char/Monster/Monster_Fatuus_Mage_Ice_01/Monster_Fatuus_Mage_Ice_01_Remote	ART/Char/Monster/Monster_Fatuus_Mage_Ice_01/Monster_Fatuus_Mage_Ice_01	ART/Char/Monster/Monster_Fatuus_Mage_Ice_01/Monster_Fatuus_Mage_Ice_01_Remote	4001	67.92	50.24	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		1		ConfigMonster_Fatuus_Mage_Ice_01	9002	scout01					22010030	66	22010030	33	0	0	22010030			1		23040101	1		30401	1	3	4
25010101	「溜溜」	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_Remote	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_Remote	4001	32.6016	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_NoWeapon_01		sentry02					22010010	66	22010010	33	0	0	22010030					25010101	1	Thoarder_Male_Strong_NoWeapon_01	50101		1	8
25010102	神秘人	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_02	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_02_Remote	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_Remote	4001	32.6016	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_NoWeapon_01		sentry02					22010010	66	22010010	33	0	0	22010030					25010101	1	Thoarder_Male_NoWeapon_01_02	50101		1	8
25010103	(test)商人2（莫娜线）	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_03	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_03_Remote	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_Remote	4001	32.6016	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_NoWeapon_01		sentry02					22010010	66	22010010	33	0	0	22010030					25010101	1	Thoarder_Male_NoWeapon_01_03	50101		1	8
25010104	(test)商人4（莫娜线）	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_04	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_04_Remote	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_Male_NoWeapon_01/Monster_Thoarder_Male_NoWeapon_01_Remote	4001	32.6016	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_NoWeapon_01		sentry02					22010010	66	22010010	33	0	0	22010030					25010101	1	Thoarder_Male_NoWeapon_01_04	50101		1	8
25010201	盗宝团斥候	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_Remote	4001	16.3008	15.072	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	通用空手	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_02		sentry02					22010010	66	22010010	33	0	0	22010010					25010101	1	Thoarder_Male_Standard_NoWeapon_02	50102		1	8
25010203	(test)盗宝团斥候(行秋线)	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_03	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_03_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_Remote	4001	16.3008	15.072	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_02		sentry02					22010010	66	22010010	33	0	0	22010010					25010101	1	Thoarder_Male_Standard_NoWeapon_02_03	50102		1	8
25010204	(test)商人3（莫娜线）	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_04	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_04_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_Remote	4001	16.3008	15.072	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_02		sentry02					22010010	66	22010010	33	0	0	22010010					25010101	1	Monster_Thoarder_Male_Standard_NoWeapon_02_04	50102		1	8
25010205	(test)掇星攫辰天君（魈线）	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_05	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_05_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_Remote	4001	16.3008	15.072	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_03	5101	sentry02					22010010	66	22010010	33	0	0	22010010					25010101	1	Monster_Thoarder_Male_Standard_NoWeapon_02_05	50102		1	8
25010206	(test)李丁（胡桃PV）	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_06	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_06_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_Remote	4001	16.3008	15.072	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	PV用	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_02		sentry02					22010010	66	22010010	33	0	0	22010010					25010101	1	Monster_Thoarder_Male_Standard_NoWeapon_02_06	50102		1	8
25010207	(test)李当（胡桃PV）	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_07	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_07_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_Remote	4001	16.3008	15.072	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	PV用	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_02		sentry02					22010010	66	22010010	33	0	0	22010010					25010101	1	Monster_Thoarder_Male_Standard_NoWeapon_02_07	50102		1	8
25010208	(test)Jinyou（稻妻前置任务）	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_08	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_08_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_02/Monster_Thoarder_Male_Standard_NoWeapon_02_Remote	4001	16.3008	15.072	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_03	5101	sentry02					22010010	66	22010010	33	0	0	22010010					25010101	1	Monster_Thoarder_Male_Standard_NoWeapon_02_08	50102		1	8
25010301	(test)盗宝团投掷火	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	盗宝团投掷火	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_Fire_01		sentry02					22010010	66	22010010	33	0	0	22010020					25010101	1	Thoarder_Male_Standard_NoWeapon_Fire_01	50103		1	4
25010302	(test)泰勒（莫娜线）	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01_02_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01/Monster_Thoarder_Male_Standard_NoWeapon_Fire_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_Fire_01		sentry02					22010010	66	22010010	33	0	0	22010020					25010101	1	Thoarder_Male_Standard_NoWeapon_Fire_01_02	50103		1	8
25010401	(test)盗宝团投掷水	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Water_01/Monster_Thoarder_Male_Standard_NoWeapon_Water_01	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Water_01/Monster_Thoarder_Male_Standard_NoWeapon_Water_01_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Water_01/Monster_Thoarder_Male_Standard_NoWeapon_Water_01	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Water_01/Monster_Thoarder_Male_Standard_NoWeapon_Water_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	盗宝团投掷水	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_Water_01		sentry02					22010010	66	22010010	33	0	0	22010020					25010101	1	Thoarder_Male_Standard_NoWeapon_Water_01	50104		1	4
25010501	(test)盗宝团投掷电	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Electric_01/Monster_Thoarder_Male_Standard_NoWeapon_Electric_01	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Electric_01/Monster_Thoarder_Male_Standard_NoWeapon_Electric_01_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Electric_01/Monster_Thoarder_Male_Standard_NoWeapon_Electric_01	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Electric_01/Monster_Thoarder_Male_Standard_NoWeapon_Electric_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	盗宝团投掷电	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_Electric_01		sentry02					22010010	66	22010010	33	0	0	22010020					25010101	1	Thoarder_Male_Standard_NoWeapon_Electric_01	50105		1	4
25010601	(test)盗宝团投掷冰	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Ice_01/Monster_Thoarder_Male_Standard_NoWeapon_Ice_01	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Ice_01/Monster_Thoarder_Male_Standard_NoWeapon_Ice_01_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Ice_01/Monster_Thoarder_Male_Standard_NoWeapon_Ice_01	ART/Char/Monster/Monster_Thoarder_Male_Standard_NoWeapon_Ice_01/Monster_Thoarder_Male_Standard_NoWeapon_Ice_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	盗宝团投掷冰	0		ConfigMonster_Thoarder_Male_Standard_NoWeapon_Ice_01		sentry02					22010010	66	22010010	33	0	0	22010020					25010101	1	Thoarder_Male_Standard_NoWeapon_Ice_01	50106		1	4
25010701	(test)盗宝团空手胖	ART/Char/Monster/Monster_Thoarder_Male_Fat_NoWeapon_01/Monster_Thoarder_Male_Fat_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_Male_Fat_NoWeapon_01/Monster_Thoarder_Male_Fat_NoWeapon_01_Remote	ART/Char/Monster/Monster_Thoarder_Male_Fat_NoWeapon_01/Monster_Thoarder_Male_Fat_NoWeapon_01	ART/Char/Monster/Monster_Thoarder_Male_Fat_NoWeapon_01/Monster_Thoarder_Male_Fat_NoWeapon_01_Remote	4001	27.168	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	盗宝团空手胖	0		ConfigMonster_Thoarder_Male_Fat_NoWeapon_01		sentry02					22010010	75	22010010	50	22010010	25	22010020					25030101	1	Thoarder_Male_Fat_NoWeapon_01	50107		1	8
25020101	「怪鸟」	ART/Char/Monster/Monster_Thoarder_Male_Crossbow_01/Monster_Thoarder_Male_Crossbow_01	ART/Char/Monster/Monster_Thoarder_Male_Crossbow_01/Monster_Thoarder_Male_Crossbow_01_Remote	ART/Char/Monster/Monster_Thoarder_Male_Crossbow_01/Monster_Thoarder_Male_Crossbow_01	ART/Char/Monster/Monster_Thoarder_Male_Crossbow_01/Monster_Thoarder_Male_Crossbow_01_Remote	4001	27.168	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Crossbow_01		sentry02		50004025			22010010	66	22010010	33	0	0	22010020					25020101	1	Thoarder_Male_Standard_Crossbow_01	50201		1	8
25020102	(test)FeiTheFlyer（稻妻前置）	ART/Char/Monster/Monster_Thoarder_Male_Crossbow_01/Monster_Thoarder_Male_Crossbow_01_02	ART/Char/Monster/Monster_Thoarder_Male_Crossbow_01/Monster_Thoarder_Male_Crossbow_01_02_Remote	ART/Char/Monster/Monster_Thoarder_Male_Crossbow_01/Monster_Thoarder_Male_Crossbow_01	ART/Char/Monster/Monster_Thoarder_Male_Crossbow_01/Monster_Thoarder_Male_Crossbow_01_Remote	4001	27.168	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Crossbow_02	1106,1019	sentry02		50004025			22010010	66	22010010	33	0	0	22010020					25020101	1	Monster_Thoarder_Male_Standard_Crossbow_01_02	50201		1	8
25020201	盗宝团神射手	ART/Char/Monster/Monster_Thoarder_Male_Standard_Crossbow_02/Monster_Thoarder_Male_Standard_Crossbow_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_Crossbow_02/Monster_Thoarder_Male_Standard_Crossbow_02_Remote	ART/Char/Monster/Monster_Thoarder_Male_Standard_Crossbow_02/Monster_Thoarder_Male_Standard_Crossbow_02	ART/Char/Monster/Monster_Thoarder_Male_Standard_Crossbow_02/Monster_Thoarder_Male_Standard_Crossbow_02_Remote	4001	16.3008	15.072	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1	任务用	0		ConfigMonster_Thoarder_Male_Standard_Crossbow_02		sentry02		50004025			22010010	66	22010010	33	0	0	22010010					25020101	1	Thoarder_Male_Standard_Crossbow_02	50202		1	8
